ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,Age_Group,major_city,state
4324,52,28,31,92008,4,0.9,2,151,0,1,0,1,0,50-59,Carlsbad,CA
4325,49,24,13,94538,4,0.8,1,111,0,0,0,1,0,40-49,Fremont,CA
4326,59,35,52,95616,4,1.5,1,0,0,0,0,1,1,50-59,Davis,CA
4327,32,8,42,95136,1,0.2,3,102,0,0,0,1,0,30-39,San Jose,CA
4328,30,4,102,91775,4,2.1,3,139,0,0,0,0,1,30-39,San Gabriel,CA
4329,64,38,143,95039,2,6.4,3,0,1,1,1,1,0,60-69,Moss Landing,CA
4330,59,33,10,94063,4,0.7,3,0,0,0,0,1,0,50-59,Redwood City,CA
4331,62,37,44,90401,1,1.1,3,0,0,0,0,0,0,60-69,Santa Monica,CA
4332,61,37,158,94720,2,6.0,1,306,0,1,1,1,1,60-69,Berkeley,CA
4333,53,26,12,92672,2,1.0,2,0,0,0,0,0,1,50-59,San Clemente,CA
4334,51,26,59,90095,1,1.2,1,139,0,0,0,1,0,50-59,Los Angeles,CA
4335,55,29,92,92130,1,1.9,2,0,0,0,0,0,0,50-59,San Diego,CA
4336,36,10,82,94542,2,2.8,1,0,0,0,0,0,1,30-39,Hayward,CA
4337,44,19,44,90509,4,0.0,2,0,0,0,0,0,0,40-49,Torrance,CA
4338,26,2,182,93010,2,3.2,2,0,1,0,0,0,0,20-29,Camarillo,CA
4339,54,30,121,92121,2,0.4,1,0,0,0,0,1,0,50-59,San Diego,CA
4340,35,11,38,95518,1,1.7,1,0,0,0,0,0,1,30-39,Arcata,CA
4341,34,10,92,90024,2,2.7,1,0,0,1,1,0,1,30-39,Los Angeles,CA
4342,28,3,53,94305,2,1.6,3,0,0,0,0,0,0,20-29,Stanford,CA
4343,32,7,45,93611,3,2.3,1,83,0,1,0,1,0,30-39,Clovis,CA
4344,38,14,63,95422,1,3.6,2,0,0,1,0,1,0,30-39,Clearlake,CA
4345,53,28,181,95051,1,8.1,1,0,0,0,0,1,0,50-59,Santa Clara,CA
4346,26,1,184,94608,2,4.2,3,577,1,0,1,1,1,20-29,Emeryville,CA
4347,45,21,33,94970,3,0.5,1,136,0,0,1,1,1,40-49,Stinson Beach,CA
4348,58,33,22,90024,3,0.2,1,0,0,0,0,1,0,50-59,Los Angeles,CA
4349,59,33,99,92093,2,2.7,1,0,0,0,0,0,0,50-59,La Jolla,CA
4350,45,18,44,90089,3,1.0,2,193,0,0,0,0,0,40-49,Los Angeles,CA
4351,64,39,101,95134,4,3.4,2,0,0,0,0,0,1,60-69,San Jose,CA
4352,30,3,32,94132,1,2.0,2,0,0,0,0,1,1,30-39,San Francisco,CA
4353,40,16,59,94305,4,2.67,1,0,0,0,0,1,0,40-49,Stanford,CA
4354,61,36,25,94015,2,0.5,2,0,0,0,0,1,1,60-69,Daly City,CA
4355,40,16,140,93940,3,5.6,1,0,1,0,0,0,0,40-49,Monterey,CA
4356,40,10,29,94720,1,0.75,3,0,0,0,0,1,0,40-49,Berkeley,CA
4357,43,19,35,90630,1,0.7,1,0,0,0,0,0,0,40-49,Cypress,CA
4358,39,14,141,93302,4,6.3,1,0,1,1,1,1,1,30-39,Bakersfield,CA
4359,35,11,75,92672,4,2.0,3,79,0,0,0,0,0,30-39,San Clemente,CA
4360,38,12,58,95054,2,2.8,1,0,0,0,0,1,0,30-39,Santa Clara,CA
4361,67,43,41,90024,2,1.1,1,0,0,0,0,0,0,60-69,Los Angeles,CA
4362,55,30,42,93940,2,2.0,2,196,0,0,0,0,1,50-59,Monterey,CA
4363,28,2,55,93940,3,1.1,2,0,0,0,0,0,0,20-29,Monterey,CA
4364,30,4,18,93711,4,0.3,2,84,0,0,0,1,0,30-39,Fresno,CA
4365,59,35,75,92121,4,2.3,3,0,0,1,0,0,0,50-59,San Diego,CA
4366,26,2,85,95020,2,2.5,1,0,0,0,0,0,0,20-29,Gilroy,CA
4367,52,28,43,90089,4,1.1,2,0,0,0,0,0,0,50-59,Los Angeles,CA
4368,40,15,149,90250,2,3.9,1,319,0,0,0,1,1,40-49,Hawthorne,CA
4369,31,7,25,93943,2,1.0,2,0,0,1,1,1,1,30-39,Monterey,CA
4370,50,25,19,94005,4,0.4,2,103,0,0,0,1,1,50-59,Brisbane,CA
4371,27,3,18,93524,1,0.4,3,0,0,0,0,0,0,20-29,Edwards,CA
4372,64,39,13,90024,4,0.6,2,0,0,0,0,1,0,60-69,Los Angeles,CA
4373,34,10,41,91765,1,2.4,2,0,0,0,0,0,0,30-39,Diamond Bar,CA
4374,30,6,139,94501,1,4.3,1,0,0,0,0,1,0,30-39,Alameda,CA
4375,39,15,62,93955,3,2.33,1,131,0,0,1,1,1,30-39,Seaside,CA
4376,34,10,51,90032,3,2.0,1,130,0,0,0,0,0,30-39,Los Angeles,CA
4377,40,15,71,93950,3,3.0,1,272,0,0,0,1,0,40-49,Pacific Grove,CA
4378,33,8,145,92507,1,2.7,3,0,1,0,0,1,0,30-39,Riverside,CA
4379,38,12,45,91768,4,1.2,2,138,0,0,0,1,0,30-39,Pomona,CA
4380,42,17,53,93023,4,1.9,3,0,0,0,0,1,0,40-49,Ojai,CA
4381,37,13,64,94105,1,1.5,3,0,0,0,0,1,0,30-39,San Francisco,CA
4382,33,8,39,94542,4,0.8,1,0,0,0,0,1,0,30-39,Hayward,CA
4383,60,34,38,92182,3,2.2,3,0,0,1,0,0,0,60-69,San Diego,CA
4384,28,4,85,94709,3,2.5,1,0,0,0,0,1,0,20-29,Berkeley,CA
4385,45,20,61,92717,3,2.7,2,0,0,0,0,0,1,40-49,Unknown City,Unknown State
4386,56,32,23,94610,1,1.2,3,127,0,0,0,1,1,50-59,Oakland,CA
4387,53,27,122,94305,1,2.4,1,330,0,0,0,0,0,50-59,Stanford,CA
4388,37,12,72,91380,4,0.7,3,0,0,0,0,0,0,30-39,Santa Clarita,CA
4389,47,21,123,90840,1,7.3,1,0,0,0,0,0,0,40-49,Long Beach,CA
4390,58,32,40,90057,1,1.6,1,0,0,1,1,1,1,50-59,Los Angeles,CA
4391,52,26,62,95134,4,2.8,2,0,0,0,0,1,0,50-59,San Jose,CA
4392,46,22,113,94105,2,3.3,1,0,0,0,0,0,1,40-49,San Francisco,CA
4393,52,27,81,92634,4,3.8,2,0,0,0,0,0,0,50-59,Unknown City,Unknown State
4394,24,0,59,95521,4,1.6,1,0,0,0,0,0,0,20-29,Arcata,CA
4395,57,31,25,94523,2,0.7,2,103,0,0,0,0,0,50-59,Pleasant Hill,CA
4396,66,41,25,94720,4,0.6,2,0,0,0,0,1,1,60-69,Berkeley,CA
4397,30,5,14,95014,4,0.5,3,0,0,0,0,1,0,30-39,Cupertino,CA
4398,48,23,19,90058,1,0.1,1,0,0,0,0,1,0,40-49,Los Angeles,CA
4399,63,37,61,91942,1,2.5,3,0,0,0,0,0,0,60-69,La Mesa,CA
4400,48,23,21,94904,1,0.1,1,0,0,0,0,0,0,40-49,Greenbrae,CA
4401,34,10,44,94143,1,1.33,1,0,0,0,0,1,0,30-39,San Francisco,CA
4402,60,35,42,91902,3,1.5,1,0,0,0,0,0,1,60-69,Bonita,CA
4403,55,25,52,90095,1,1.4,3,207,0,1,0,0,0,50-59,Los Angeles,CA
4404,50,24,112,92064,1,0.0,1,0,0,0,0,0,0,50-59,Poway,CA
4405,29,5,34,94301,1,0.4,3,0,0,0,0,0,0,20-29,Palo Alto,CA
4406,61,35,83,91320,2,1.7,3,245,0,0,0,1,0,60-69,Newbury Park,CA
4407,50,25,24,95133,4,0.4,2,137,0,0,0,1,0,50-59,San Jose,CA
4408,37,13,71,90755,2,1.7,2,0,0,0,0,1,1,30-39,Signal Hill,CA
4409,64,40,181,93403,2,2.3,2,0,1,0,1,1,1,60-69,San Luis Obispo,CA
4410,43,19,75,91765,4,0.2,3,102,0,0,0,1,0,40-49,Diamond Bar,CA
4411,39,14,153,91614,2,3.0,1,0,0,0,0,0,0,30-39,Studio City,CA
4412,23,2,75,90291,2,1.8,2,0,0,0,0,1,1,20-29,Venice,CA
4413,34,10,19,91711,4,0.4,2,0,0,0,0,0,0,30-39,Claremont,CA
4414,29,2,31,91775,4,1.5,2,0,0,0,0,0,1,20-29,San Gabriel,CA
4415,33,8,178,94720,3,8.5,1,0,1,1,1,1,0,30-39,Berkeley,CA
4416,60,35,65,90245,2,1.5,1,220,0,0,0,0,1,60-69,El Segundo,CA
4417,49,25,8,94720,1,0.3,1,97,0,0,0,0,0,40-49,Berkeley,CA
4418,54,28,92,92374,2,1.1,1,0,0,0,0,1,0,50-59,Redlands,CA
4419,59,34,145,95125,4,1.8,1,198,1,0,0,1,0,50-59,San Jose,CA
4420,42,17,85,93065,1,3.7,3,272,0,0,0,0,0,40-49,Simi Valley,CA
4421,62,38,149,92130,1,4.7,1,0,0,0,0,1,0,60-69,San Diego,CA
4422,63,38,9,94707,4,0.6,2,100,0,0,0,1,1,60-69,Berkeley,CA
4423,57,31,164,94607,2,3.8,3,422,1,0,1,1,1,50-59,Oakland,CA
4424,61,36,40,95816,3,0.5,2,100,0,1,0,0,0,60-69,Sacramento,CA
4425,35,10,54,93943,1,2.5,3,0,0,0,0,0,1,30-39,Monterey,CA
4426,26,0,164,95973,2,4.0,3,301,1,0,0,1,0,20-29,Chico,CA
4427,33,8,140,95814,1,4.6,1,0,0,0,0,1,0,30-39,Sacramento,CA
4428,31,7,18,91711,1,0.4,3,0,0,0,0,0,0,30-39,Claremont,CA
4429,51,27,12,95818,4,1.0,1,0,0,1,0,1,0,50-59,Sacramento,CA
4430,55,29,140,94720,2,2.7,1,0,0,0,0,1,0,50-59,Berkeley,CA
4431,38,12,24,94588,2,0.8,3,0,0,0,0,1,1,30-39,Pleasanton,CA
4432,38,12,60,92806,2,1.8,1,0,0,0,0,1,0,30-39,Anaheim,CA
4433,53,27,50,92660,2,0.8,3,0,0,0,0,1,0,50-59,Newport Beach,CA
4434,62,38,44,92612,1,1.9,2,0,0,0,0,0,1,60-69,Irvine,CA
4435,35,9,51,94596,4,2.2,2,110,0,0,0,1,0,30-39,Walnut Creek,CA
4436,46,21,34,90840,2,1.3,1,116,0,0,0,0,0,40-49,Long Beach,CA
4437,60,35,33,90095,2,0.5,2,0,0,0,0,1,0,60-69,Los Angeles,CA
4438,63,38,63,92507,2,1.5,1,0,0,0,0,1,0,60-69,Riverside,CA
4439,43,18,22,90025,2,0.0,3,0,0,0,0,0,0,40-49,Los Angeles,CA
4440,33,7,104,94542,2,3.6,3,0,1,0,0,0,1,30-39,Hayward,CA
4441,43,19,75,90041,3,0.3,3,0,0,0,0,0,0,40-49,Los Angeles,CA
4442,62,36,75,92709,2,1.7,3,0,0,0,0,0,0,60-69,Irvine,CA
4443,48,23,62,91367,4,3.6,3,83,0,0,0,0,1,40-49,Woodland Hills,CA
4444,38,14,48,90034,1,1.8,1,169,0,0,0,0,0,30-39,Los Angeles,CA
4445,36,10,73,95035,2,2.8,1,0,0,0,0,1,1,30-39,Milpitas,CA
4446,49,25,135,90064,2,1.4,1,82,0,0,0,1,1,40-49,Los Angeles,CA
4447,61,35,61,92177,3,2.2,3,117,0,0,0,1,1,60-69,San Diego,CA
4448,49,22,78,95616,3,2.0,2,0,0,0,0,1,0,40-49,Davis,CA
4449,59,34,40,94102,3,0.9,3,0,0,0,0,1,0,50-59,San Francisco,CA
4450,30,6,44,95211,1,0.2,3,0,0,0,0,0,1,30-39,Stockton,CA
4451,44,20,45,94111,2,2.5,1,0,0,0,0,1,0,40-49,San Francisco,CA
4452,67,41,18,92130,2,0.4,1,0,0,0,0,1,0,60-69,San Diego,CA
4453,59,35,53,90035,4,2.3,3,174,0,0,0,1,0,50-59,Los Angeles,CA
4454,37,11,11,94112,3,0.1,2,0,0,0,0,0,0,30-39,San Francisco,CA
4455,50,24,38,94143,3,0.6,2,0,0,0,0,1,0,50-59,San Francisco,CA
4456,56,31,28,94040,1,1.5,2,0,0,1,1,1,1,50-59,Mountain View,CA
4457,29,3,35,94040,2,0.3,1,88,0,0,1,1,1,20-29,Mountain View,CA
4458,55,29,81,92843,3,1.7,2,171,0,0,0,1,0,50-59,Garden Grove,CA
4459,48,22,90,94590,2,0.8,3,205,0,0,0,0,0,40-49,Vallejo,CA
4460,32,8,115,90064,1,4.0,1,0,0,0,0,0,0,30-39,Los Angeles,CA
4461,47,22,78,92093,1,0.2,2,0,0,0,0,1,0,40-49,La Jolla,CA
4462,46,21,30,94301,4,1.9,3,0,0,0,0,1,0,40-49,Palo Alto,CA
4463,33,7,39,95630,4,0.8,1,0,0,0,0,1,1,30-39,Folsom,CA
4464,39,13,69,94123,3,0.1,1,0,0,0,0,0,0,30-39,San Francisco,CA
4465,60,35,29,93943,3,0.2,1,79,0,0,0,1,1,60-69,Monterey,CA
4466,39,15,54,94108,4,2.2,2,0,0,0,0,0,1,30-39,San Francisco,CA
4467,34,10,60,90071,3,2.8,1,0,0,0,1,1,1,30-39,Los Angeles,CA
4468,55,30,99,91768,1,0.1,3,0,0,0,0,0,0,50-59,Pomona,CA
4469,67,42,51,94117,3,2.2,1,0,0,0,0,1,1,60-69,San Francisco,CA
4470,40,14,53,94025,3,0.5,3,0,0,1,1,1,1,40-49,Menlo Park,CA
4471,44,20,111,91911,2,5.3,2,0,1,0,0,1,0,40-49,Chula Vista,CA
4472,56,30,79,94588,3,0.8,1,302,0,0,0,0,0,50-59,Pleasanton,CA
4473,50,25,90,95616,1,2.8,2,0,0,0,0,1,0,50-59,Davis,CA
4474,31,5,18,92115,2,0.3,1,124,0,0,0,1,1,30-39,San Diego,CA
4475,66,41,73,95817,3,2.4,1,0,0,0,0,0,0,60-69,Sacramento,CA
4476,43,18,59,95039,3,0.8,3,91,0,0,0,1,0,40-49,Moss Landing,CA
4477,58,32,40,95833,2,0.3,1,0,0,0,0,0,0,50-59,Sacramento,CA
4478,33,9,41,92028,1,1.5,2,0,0,0,1,1,1,30-39,Fallbrook,CA
4479,33,9,53,91380,1,2.1,3,0,0,0,0,0,0,30-39,Santa Clarita,CA
4480,32,8,128,93117,2,4.33,1,0,0,0,0,1,0,30-39,Goleta,CA
4481,55,30,145,92037,2,6.0,3,0,1,0,0,1,0,50-59,La Jolla,CA
4482,25,2,35,95045,4,1.0,3,0,0,0,0,1,0,20-29,San Juan Bautista,CA
4483,40,14,28,90404,2,0.8,3,0,0,0,0,0,0,40-49,Santa Monica,CA
4484,54,28,155,90095,1,1.0,1,256,0,0,0,1,1,50-59,Los Angeles,CA
4485,36,11,195,95747,2,3.0,1,0,0,0,0,1,1,30-39,Roseville,CA
4486,35,9,50,92182,4,2.2,2,0,0,0,0,0,0,30-39,San Diego,CA
4487,44,19,48,92735,3,0.8,3,0,0,0,0,0,1,40-49,Santa Ana,CA
4488,38,14,81,94583,1,3.6,2,0,0,0,0,1,1,30-39,San Ramon,CA
4489,30,4,50,91030,1,1.5,1,0,0,0,0,0,0,30-39,South Pasadena,CA
4490,39,13,21,95518,3,0.2,2,0,0,0,0,1,0,30-39,Arcata,CA
4491,35,9,142,90250,2,0.0,1,0,0,1,0,1,0,30-39,Hawthorne,CA
4492,41,16,64,91604,4,0.4,1,0,0,0,0,1,0,40-49,Studio City,CA
4493,56,26,91,94939,1,3.0,3,0,0,0,0,1,1,50-59,Larkspur,CA
4494,52,28,74,96064,1,2.6,2,0,0,0,0,1,1,50-59,Montague,CA
4495,29,4,182,95354,1,3.7,3,0,1,0,0,1,0,20-29,Modesto,CA
4496,38,14,82,95616,4,2.67,1,0,0,0,0,0,0,30-39,Davis,CA
4497,51,25,45,95616,4,2.6,1,0,0,0,0,0,0,50-59,Davis,CA
4498,45,21,85,95136,2,3.2,1,0,0,1,0,1,0,40-49,San Jose,CA
4499,51,26,133,90291,1,0.6,1,328,0,0,0,0,0,50-59,Venice,CA
4500,53,26,22,91304,1,0.5,2,0,0,0,0,1,1,50-59,Canoga Park,CA
4501,50,26,24,94305,4,0.5,2,0,0,0,0,0,1,50-59,Stanford,CA
4502,59,33,38,94132,3,2.2,3,178,0,1,1,1,1,50-59,San Francisco,CA
4503,57,32,80,92647,2,0.0,3,0,0,0,0,0,0,50-59,Huntington Beach,CA
4504,45,21,33,92374,3,0.5,1,108,0,0,0,1,0,40-49,Redlands,CA
4505,27,1,41,93023,4,1.8,3,147,0,0,0,0,0,20-29,Ojai,CA
4506,40,15,90,94063,4,1.1,2,0,0,1,0,1,0,40-49,Redwood City,CA
4507,39,13,89,92037,1,2.8,3,153,0,0,0,1,1,30-39,La Jolla,CA
4508,26,1,8,94550,2,0.9,3,0,0,0,0,0,1,20-29,Livermore,CA
4509,27,2,85,94117,1,1.9,1,0,0,0,0,1,1,20-29,San Francisco,CA
4510,55,30,53,94550,3,1.7,1,0,0,0,0,1,0,50-59,Livermore,CA
4511,64,39,20,93109,3,0.1,3,0,0,0,0,0,0,60-69,Santa Barbara,CA
4512,41,17,9,91911,1,1.0,1,0,0,0,0,1,1,40-49,Chula Vista,CA
4513,46,22,25,95747,4,0.6,1,0,0,0,0,1,1,40-49,Roseville,CA
4514,43,19,114,92325,1,1.7,1,0,0,0,0,1,0,40-49,Crestline,CA
4515,24,2,41,91768,4,1.0,3,0,0,0,0,1,0,20-29,Pomona,CA
4516,29,3,49,94305,4,2.1,3,0,0,0,0,0,0,20-29,Stanford,CA
4517,58,32,12,95929,4,0.7,3,0,0,0,0,1,0,50-59,Chico,CA
4518,45,18,50,91902,3,2.5,2,0,0,0,0,1,0,40-49,Bonita,CA
4519,53,28,30,94609,4,0.2,2,0,0,0,0,1,0,50-59,Oakland,CA
4520,45,21,32,92399,4,0.6,1,77,0,0,0,0,1,40-49,Yucaipa,CA
4521,32,7,41,94706,4,2.0,2,0,0,0,0,0,0,30-39,Albany,CA
4522,56,31,25,95123,3,0.1,2,0,0,0,0,0,0,50-59,San Jose,CA
4523,31,5,29,90630,1,0.3,1,0,0,0,0,0,0,30-39,Cypress,CA
4524,29,4,50,94040,4,1.7,2,0,0,0,0,1,0,20-29,Mountain View,CA
4525,48,24,79,94542,3,0.7,1,0,0,0,0,1,1,40-49,Hayward,CA
4526,36,11,110,94110,1,3.8,1,0,0,0,0,1,1,30-39,San Francisco,CA
4527,36,9,40,92518,2,1.67,2,129,0,1,0,1,0,30-39,March Air Reserve Base,CA
4528,41,16,18,90024,1,0.6,3,0,0,0,0,0,1,40-49,Los Angeles,CA
4529,48,23,48,94086,1,0.3,1,0,0,0,0,0,0,40-49,Sunnyvale,CA
4530,27,0,40,92103,4,1.0,3,0,0,0,0,0,0,20-29,San Diego,CA
4531,33,9,19,95370,2,1.0,2,92,0,0,0,1,0,30-39,Sonora,CA
4532,31,7,35,94025,1,1.33,1,131,0,0,0,0,1,30-39,Menlo Park,CA
4533,48,22,133,90073,2,3.1,2,0,1,0,0,1,0,40-49,Los Angeles,CA
4534,59,34,19,95762,2,0.5,2,0,0,0,0,1,0,50-59,El Dorado Hills,CA
4535,41,17,83,94025,4,2.67,1,0,0,0,0,1,0,40-49,Menlo Park,CA
4536,42,18,39,96091,3,2.1,3,0,0,0,0,0,0,40-49,Trinity Center,CA
4537,62,37,38,92354,3,0.5,2,0,0,0,0,0,0,60-69,Loma Linda,CA
4538,62,36,63,95929,1,2.5,3,0,0,0,0,1,1,60-69,Chico,CA
4539,51,24,85,94305,3,2.0,2,0,0,0,0,0,0,50-59,Stanford,CA
4540,48,24,14,94305,4,1.0,1,0,0,0,0,1,0,40-49,Stanford,CA
4541,56,32,64,90210,4,1.5,1,0,0,0,0,1,0,50-59,Beverly Hills,CA
4542,62,38,124,95023,1,3.8,1,405,0,0,0,1,0,60-69,Hollister,CA
4543,53,29,20,94131,1,0.2,1,0,0,1,1,1,1,50-59,San Francisco,CA
4544,62,38,33,95134,3,0.1,3,0,0,0,0,1,0,60-69,San Jose,CA
4545,28,4,80,95819,3,2.5,1,0,0,0,0,1,0,20-29,Sacramento,CA
4546,61,35,35,90025,2,0.2,3,0,0,0,0,1,0,60-69,Los Angeles,CA
4547,48,24,74,91109,3,0.7,1,0,0,1,0,1,0,40-49,Pasadena,CA
4548,50,25,32,94304,2,0.7,2,0,0,0,0,1,0,50-59,Palo Alto,CA
4549,58,33,73,93109,4,0.7,1,241,0,0,0,0,0,50-59,Santa Barbara,CA
4550,53,29,41,94080,2,0.8,1,0,0,0,0,1,0,50-59,South San Francisco,CA
4551,65,40,18,95621,1,1.5,2,0,0,0,0,1,0,60-69,Citrus Heights,CA
4552,27,0,28,91330,4,1.5,2,0,0,0,0,1,0,20-29,Northridge,CA
4553,50,23,64,92037,1,2.67,2,0,0,0,0,0,0,50-59,La Jolla,CA
4554,50,25,44,92093,2,0.7,2,192,0,0,0,1,0,50-59,La Jolla,CA
4555,41,16,109,94801,3,1.0,1,0,0,1,0,1,0,40-49,Richmond,CA
4556,43,19,71,95054,3,0.3,3,179,0,0,0,0,0,40-49,Santa Clara,CA
4557,55,29,79,94608,2,1.1,1,0,0,1,0,1,0,50-59,Emeryville,CA
4558,33,9,30,95054,2,1.0,2,0,0,0,0,1,0,30-39,Santa Clara,CA
4559,44,19,82,95521,2,0.4,1,0,0,0,0,1,1,40-49,Arcata,CA
4560,47,20,101,91950,3,2.0,2,270,0,0,0,1,0,40-49,National City,CA
4561,43,18,13,94709,2,0.1,2,0,0,0,1,1,1,40-49,Berkeley,CA
4562,59,33,59,91365,3,1.4,3,0,0,0,0,0,0,50-59,Woodland Hills,CA
4563,65,40,64,94928,2,1.5,1,0,0,0,0,0,1,60-69,Rohnert Park,CA
4564,28,2,188,92350,2,4.5,1,0,0,1,0,1,0,20-29,Loma Linda,CA
4565,58,32,28,90095,2,0.3,1,148,0,0,0,0,0,50-59,Los Angeles,CA
4566,33,8,120,92614,2,4.2,3,76,1,0,0,0,1,30-39,Irvine,CA
4567,24,0,131,92831,1,5.4,1,0,0,0,0,1,0,20-29,Fullerton,CA
4568,46,20,19,94105,3,0.5,2,97,0,1,0,1,0,40-49,San Francisco,CA
4569,26,0,44,94305,4,1.3,3,0,0,1,0,0,0,20-29,Stanford,CA
4570,47,21,49,92152,3,2.2,2,0,0,1,0,0,0,40-49,San Diego,CA
4571,32,6,99,91902,2,4.5,3,249,0,0,0,1,0,30-39,Bonita,CA
4572,58,28,95,94304,1,3.0,3,0,0,0,0,0,0,50-59,Palo Alto,CA
4573,32,7,81,95112,4,1.8,3,0,0,0,0,1,0,30-39,San Jose,CA
4574,46,20,73,95616,2,0.8,3,264,0,0,1,1,1,40-49,Davis,CA
4575,35,11,193,91765,2,6.5,1,0,0,0,0,0,1,30-39,Diamond Bar,CA
4576,53,27,115,90095,2,0.5,3,0,1,0,0,0,0,50-59,Los Angeles,CA
4577,55,30,41,93003,2,0.6,3,0,0,0,0,1,1,50-59,Ventura,CA
4578,63,37,80,90401,2,1.7,3,0,0,0,0,1,1,60-69,Santa Monica,CA
4579,45,20,90,94143,4,1.1,2,0,0,0,0,1,1,40-49,San Francisco,CA
4580,58,32,41,94305,1,0.2,1,81,0,0,0,1,0,50-59,Stanford,CA
4581,50,24,102,91103,2,6.3,1,0,0,0,0,1,0,50-59,Pasadena,CA
4582,37,13,59,94234,1,1.5,3,0,0,0,0,0,1,30-39,Sacramento,CA
4583,25,2,69,92691,3,0.3,3,0,0,0,0,1,0,20-29,Mission Viejo,CA
4584,52,26,83,92521,1,3.1,1,0,1,0,0,1,0,50-59,Riverside,CA
4585,26,0,49,90089,3,2.4,2,0,0,0,0,0,0,20-29,Los Angeles,CA
4586,35,11,180,94010,1,3.6,3,571,1,0,1,1,1,30-39,Burlingame,CA
4587,58,32,61,91910,3,2.2,3,0,0,0,0,1,1,50-59,Chula Vista,CA
4588,37,11,59,94720,4,0.2,3,0,0,0,0,0,0,30-39,Berkeley,CA
4589,35,10,85,95351,4,2.1,3,0,0,0,0,0,1,30-39,Modesto,CA
4590,31,7,13,93727,1,0.5,3,0,0,0,0,1,0,30-39,Fresno,CA
4591,58,34,151,94022,3,0.6,2,0,1,0,0,0,0,50-59,Los Altos,CA
4592,43,16,44,94577,3,1.0,2,0,0,0,0,1,0,40-49,San Leandro,CA
4593,43,18,53,92115,3,0.8,3,154,0,0,0,0,0,40-49,San Diego,CA
4594,54,30,133,95747,1,5.0,2,0,1,0,0,0,1,50-59,Roseville,CA
4595,53,27,31,91320,3,0.9,3,78,0,0,0,1,0,50-59,Newbury Park,CA
4596,32,7,101,90232,4,2.2,2,0,0,0,0,1,0,30-39,Culver City,CA
4597,37,13,61,95131,3,2.8,1,0,0,0,0,0,0,30-39,San Jose,CA
4598,34,10,68,90095,3,2.6,2,0,0,0,0,0,0,30-39,Los Angeles,CA
4599,51,26,21,94143,4,0.8,1,0,0,0,0,1,0,50-59,San Francisco,CA
4600,49,25,149,90024,2,0.4,1,0,0,0,0,1,0,40-49,Los Angeles,CA
4601,54,24,75,93555,1,1.4,3,0,0,0,0,0,0,50-59,Ridgecrest,CA
4602,37,12,55,95630,1,2.5,3,0,0,0,0,1,0,30-39,Folsom,CA
4603,57,32,81,94305,2,3.7,1,226,0,0,0,1,1,50-59,Stanford,CA
4604,37,12,179,91768,1,8.6,1,0,0,0,0,1,0,30-39,Pomona,CA
4605,32,7,81,90601,2,3.4,2,0,1,0,0,0,1,30-39,Whittier,CA
4606,48,22,42,94611,1,1.2,2,0,0,0,0,0,0,40-49,Oakland,CA
4607,44,20,199,94607,2,6.67,1,0,0,0,0,1,0,40-49,Oakland,CA
4608,50,23,18,93117,1,0.5,2,0,0,0,0,1,1,50-59,Goleta,CA
4609,44,19,28,91604,1,0.3,3,0,0,0,0,1,0,40-49,Studio City,CA
4610,54,28,80,95006,4,2.6,3,143,0,0,0,0,0,50-59,Boulder Creek,CA
4611,37,13,79,91330,1,3.6,2,104,0,0,0,1,0,30-39,Northridge,CA
4612,34,7,52,93940,2,1.0,2,0,0,0,0,1,0,30-39,Monterey,CA
4613,32,6,18,92007,2,0.3,2,0,0,0,0,1,0,30-39,Cardiff By The Sea,CA
4614,63,38,52,91361,4,1.7,1,218,0,0,0,1,1,60-69,Westlake Village,CA
4615,56,30,15,92093,4,0.7,3,102,0,0,0,0,0,50-59,La Jolla,CA
4616,37,12,84,93943,4,0.7,3,0,0,0,0,1,0,30-39,Monterey,CA
4617,66,41,114,92521,1,0.8,3,0,0,0,0,1,1,60-69,Riverside,CA
4618,38,13,41,95521,3,0.5,3,0,0,0,0,0,1,30-39,Arcata,CA
4619,35,9,29,95354,3,0.9,1,126,0,0,0,1,0,30-39,Modesto,CA
4620,61,36,23,95521,1,0.1,1,96,0,0,0,0,0,60-69,Arcata,CA
4621,52,26,84,94132,1,2.4,1,0,0,0,0,1,0,50-59,San Francisco,CA
4622,57,32,60,93407,3,1.7,1,0,0,1,1,1,1,50-59,San Luis Obispo,CA
4623,47,20,13,94545,3,0.67,2,0,0,0,0,1,0,40-49,Hayward,CA
4624,50,25,45,90813,2,0.6,3,0,0,0,0,0,0,50-59,Long Beach,CA
4625,36,11,83,90638,1,2.8,1,0,0,0,0,0,0,30-39,La Mirada,CA
4626,45,21,102,92037,4,4.7,2,81,1,0,0,0,0,40-49,La Jolla,CA
4627,58,34,58,90034,4,2.3,3,169,0,0,0,1,0,50-59,Los Angeles,CA
4628,27,1,134,93106,1,1.7,2,307,1,0,0,1,0,20-29,Santa Barbara,CA
4629,27,1,130,94801,3,2.9,2,0,1,0,0,0,0,20-29,Richmond,CA
4630,48,24,148,91311,2,3.3,1,0,0,0,1,1,1,40-49,Chatsworth,CA
4631,46,21,92,92886,1,0.2,2,0,0,0,0,0,0,40-49,Yorba Linda,CA
4632,32,8,142,90095,4,6.2,2,120,1,0,1,1,1,30-39,Los Angeles,CA
